Model,param,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_bias
NG,sigma[1],strongSN,--,100,0.3,A,200,0.009055591187299842,0.925,0.08180838099190597,0.07305840290335007,0.08130564229354159,-0.008247239390191521,0.009055591187299842
NG,sigma[2],strongSN,--,100,0.3,A,200,0.018578848787251585,0.925,0.08423999973027292,0.07383103131630707,0.08216571019772678,-0.008334678881419713,0.018578848787251585
NG,mu[1],strongSN,--,100,0.3,A,200,0.005749851330547306,0.945,0.10254992896180115,0.10338384161738194,0.10238860844716596,9.952331702159783e-4,0.005749851330547306
NG,mu[2],strongSN,--,100,0.3,A,200,-0.006283778407099083,0.935,0.10697618929519562,0.1042990311191551,0.10679147533886776,-0.002492444219712661,-0.006283778407099083
NG,phi11,strongSN,--,100,0.3,A,200,-0.07126711190596706,0.975,0.09350059371897092,0.09767281565573263,0.08904897993516402,0.008623835720568615,-0.028506844762386824
NG,phi12,strongSN,--,100,0.3,A,200,-0.08793270051902374,0.925,0.10150704095002867,0.09762773527955512,0.10112545556992619,-0.0034977202903710702,-0.008793270051902375
NG,phi21,strongSN,--,100,0.3,A,200,-0.0529651887088554,0.955,0.09316958705264339,0.09904618355322697,0.09301891656760171,0.006027266985625265,-0.00529651887088554
NG,phi22,strongSN,--,100,0.3,A,200,-0.08373906974109917,0.945,0.10062177872944165,0.09806422120826533,0.09488300831286901,0.0031812128953963154,-0.033495627896439666
NG,rho,strongSN,--,100,0.3,A,200,-0.06294288713893044,0.965,0.08561411464732388,0.09056288444933891,0.08350577221438375,0.007057112234955157,-0.018882866141679132
NG,sigma[1],strongSN,--,100,0.5,A,200,0.004732892489083857,0.9,0.08332029015843309,0.07239792980543144,0.08318575888198806,-0.010787829076556621,0.004732892489083857
NG,sigma[2],strongSN,--,100,0.5,A,200,0.007309828042734014,0.89,0.08840227909717992,0.07276127286581527,0.08809954235727534,-0.015338269491460069,0.007309828042734014
NG,mu[1],strongSN,--,100,0.5,A,200,-0.011481332840885598,0.94,0.10649246581835421,0.10290185959666286,0.10587173500169977,-0.0029698754050369175,-0.011481332840885598
NG,mu[2],strongSN,--,100,0.5,A,200,-0.013661905986441346,0.94,0.10720843969410246,0.10322390678307627,0.10633438703665735,-0.0031104802535810716,-0.013661905986441346
NG,phi11,strongSN,--,100,0.5,A,200,-0.08121920979835905,0.98,0.09842445331676744,0.10542638439455307,0.09290814498342627,0.0125182394111268,-0.03248768391934362
NG,phi12,strongSN,--,100,0.5,A,200,0.08130704807922433,0.945,0.106932489412773,0.10531060001228498,0.10662292873176593,-0.0013123287194809485,0.008130704807922435
NG,phi21,strongSN,--,100,0.5,A,200,-0.10506279795798829,0.94,0.10219562840645546,0.10609284932616507,0.10165414182532219,0.004438707500842881,-0.01050627979579883
NG,phi22,strongSN,--,100,0.5,A,200,-0.03465158718987129,0.935,0.11483956467165493,0.10512338527732443,0.11400003690705918,-0.00887665162973475,-0.013860634875948517
NG,rho,strongSN,--,100,0.5,A,200,-0.09263610190161892,0.89,0.09312901148893163,0.07894401302767837,0.0807938793289676,-0.0018498663012892352,-0.04631805095080946
NG,sigma[1],strongSN,--,100,0.3,B,200,0.008395199629497177,0.915,0.08083634522815826,0.07308287221198262,0.08039922470414049,-0.007316352492157868,0.008395199629497177
NG,sigma[2],strongSN,--,100,0.3,B,200,0.00837853608165939,0.92,0.08387048062449926,0.07316157849717689,0.08345092961323342,-0.010289351116056528,0.00837853608165939
NG,mu[1],strongSN,--,100,0.3,B,200,0.004445060837203835,0.96,0.1060008882210272,0.1034915402627878,0.10590764721114458,-0.002416106948356783,0.004445060837203835
NG,mu[2],strongSN,--,100,0.3,B,200,0.008536228649904703,0.935,0.09937630304898595,0.10349282632453546,0.09900900165197325,0.004483824672562212,0.008536228649904703
NG,phi11,strongSN,--,100,0.3,B,200,-0.05820241983270119,0.945,0.09060370377016709,0.08901212048001912,0.08476028451091722,0.004251835969101905,-0.032011330907985656
NG,phi12,strongSN,--,100,0.3,B,200,-0.16289323218278343,0.965,0.09496917389984431,0.1030414544331248,0.09356175468806326,0.009479699745061548,-0.01628932321827834
NG,phi21,strongSN,--,100,0.3,B,200,-0.05404724563938092,0.97,0.08060198650327147,0.08937605114461915,0.08042057684859964,0.008955474296019506,-0.005404724563938091
NG,phi22,strongSN,--,100,0.3,B,200,-0.11318733950732827,0.955,0.09887230374195566,0.10251605651474154,0.09473659051915917,0.007779465995582366,-0.02829683487683207
NG,rho,strongSN,--,100,0.3,B,200,-0.10300147479097797,0.93,0.10905154157210846,0.09105581985493946,0.10458203180486032,-0.01352621194992086,-0.030900442437293393
NG,sigma[1],strongSN,--,100,0.5,B,200,0.0026016994984084532,0.88,0.0892410029637325,0.07232214880984951,0.0892030704050757,-0.016880921595226195,0.0026016994984084532
NG,sigma[2],strongSN,--,100,0.5,B,200,0.01432709124569902,0.88,0.0853692328457787,0.07316449635481137,0.084158424255176,-0.01099392790036463,0.01432709124569902
NG,mu[1],strongSN,--,100,0.5,B,200,-0.005707041391108939,0.945,0.11187188518793356,0.10304315185264147,0.11172622062014968,-0.008683068767508212,-0.005707041391108939
NG,mu[2],strongSN,--,100,0.5,B,200,-0.0070146888294902255,0.93,0.11031007795126789,0.10426620802672412,0.1100868177314624,-0.005820609704738272,-0.0070146888294902255
NG,phi11,strongSN,--,100,0.5,B,200,-0.10488170179366252,0.935,0.11220696063564549,0.09582320435278613,0.0962437020034092,-4.204976506230751e-4,-0.057684935986514384
NG,phi12,strongSN,--,100,0.5,B,200,0.2506070177415244,0.96,0.10664288300004572,0.10995205299765942,0.10365647939780916,0.0062955735998502654,0.02506070177415244
NG,phi21,strongSN,--,100,0.5,B,200,-0.16647835480759623,0.97,0.09579267489061985,0.09743228631835492,0.09433496772939264,0.0030973185889622834,-0.016647835480759626
NG,phi22,strongSN,--,100,0.5,B,200,-0.07540988747868084,0.97,0.10104727748389626,0.11076395515731496,0.09927304060675698,0.011490914550557979,-0.01885247186967021
NG,rho,strongSN,--,100,0.5,B,200,-0.06598818348030187,0.94,0.08330131512432157,0.07791871505716912,0.07648855477575732,0.0014301602814117964,-0.03299409174015094
NG,sigma[1],extremeCHI,++,100,0.3,A,200,0.007617508324107615,0.63,0.18180759988587328,0.07299996215295053,0.18164794780892501,-0.10864798565597449,0.007617508324107615
NG,sigma[2],extremeCHI,++,100,0.3,A,200,0.02631926088902332,0.605,0.1952323096627369,0.07441203039391876,0.19345012598213093,-0.11903809558821217,0.02631926088902332
NG,mu[1],extremeCHI,++,100,0.3,A,200,0.006716312518407339,0.96,0.1075420031458591,0.10327310840847836,0.1073320715666061,-0.004058963158127732,0.006716312518407339
NG,mu[2],extremeCHI,++,100,0.3,A,200,0.023889999345963902,0.95,0.11481628361206167,0.1052563027408024,0.11230337000168439,-0.007047067260881987,0.023889999345963902
NG,phi11,extremeCHI,++,100,0.3,A,200,-0.09159803683780647,0.975,0.09179505317800656,0.09659163829662187,0.0841659059925492,0.012425732304072679,-0.03663921473512259
NG,phi12,extremeCHI,++,100,0.3,A,200,0.021283377684553975,0.95,0.098574703624658,0.09796873634147481,0.09855172435342027,-5.82988011945465e-4,0.0021283377684553975
NG,phi21,extremeCHI,++,100,0.3,A,200,-0.006375200842872902,0.96,0.10413925297308253,0.10080457124742423,0.10413730156833241,-0.003332730320908181,-6.375200842872891e-4
NG,phi22,extremeCHI,++,100,0.3,A,200,-0.10171498193119735,0.96,0.09977769468872744,0.09700812726056975,0.0911056438949569,0.005902483365612846,-0.040685992772478946
NG,rho,extremeCHI,++,100,0.3,A,200,-0.25083942740972714,0.79,0.14307607574988696,0.0930948689491309,0.12168782108779748,-0.028592952138666583,-0.07525182822291814
NG,sigma[1],extremeCHI,++,100,0.5,A,200,-0.015887435461346373,0.505,0.1731062785242375,0.07121836764893157,0.17237567420889885,-0.10115730655996728,-0.015887435461346373
NG,sigma[2],extremeCHI,++,100,0.5,A,200,-0.008057182121088075,0.59,0.16997822460671477,0.07163528467570698,0.16978715692512905,-0.09815187224942207,-0.008057182121088075
NG,mu[1],extremeCHI,++,100,0.5,A,200,-0.00548282237887667,0.935,0.10664119007454792,0.10098020632549261,0.10650015060683035,-0.005519944281337744,-0.00548282237887667
NG,mu[2],extremeCHI,++,100,0.5,A,200,0.003525353804434103,0.94,0.10539013261383064,0.10191490085779178,0.10533115366744243,-0.0034162528096506467,0.003525353804434103
NG,phi11,extremeCHI,++,100,0.5,A,200,-0.06397734301171018,0.955,0.10385001648738369,0.10236679330001534,0.10064755266481039,0.001719240635204955,-0.025590937204684073
NG,phi12,extremeCHI,++,100,0.5,A,200,-0.09824474300719893,0.97,0.0956497742002722,0.10328492339540049,0.09514388582183067,0.00814103757356982,-0.009824474300719893
NG,phi21,extremeCHI,++,100,0.5,A,200,-0.06108434334594406,0.94,0.10854417876365195,0.10486789362309425,0.10837216327754826,-0.003504269654454009,-0.006108434334594405
NG,phi22,extremeCHI,++,100,0.5,A,200,-0.07224723344072126,0.965,0.09862485601951462,0.1023534302447684,0.09429589697593367,0.008057533268834724,-0.028898893376288506
NG,rho,extremeCHI,++,100,0.5,A,200,-0.2185818229597786,0.65,0.15565683131551025,0.08352483393066314,0.1108356702649477,-0.027310836334284563,-0.1092909114798893
NG,sigma[1],extremeCHI,++,100,0.3,B,200,-0.00471747341578045,0.575,0.18772240689214595,0.07217051390903081,0.18766312236012647,-0.11549260845109566,-0.00471747341578045
NG,sigma[2],extremeCHI,++,100,0.3,B,200,-0.01687564750046387,0.58,0.1656465660304504,0.07137236566896615,0.16478470001526369,-0.09341233434629753,-0.01687564750046387
NG,mu[1],extremeCHI,++,100,0.3,B,200,-7.085337498318687e-4,0.91,0.12089289218439558,0.10263935273328269,0.12089081586552902,-0.018251463132246334,-7.085337498318687e-4
NG,mu[2],extremeCHI,++,100,0.3,B,200,-0.009908076511371133,0.915,0.10852726152555482,0.10177821158889708,0.10807403256139278,-0.006295820972495703,-0.009908076511371133
NG,phi11,extremeCHI,++,100,0.3,B,200,-0.08285055163157269,0.955,0.09503730762601205,0.08949173360297574,0.08340063029941884,0.006091103303556902,-0.045567803397364985
NG,phi12,extremeCHI,++,100,0.3,B,200,-0.13351845683651614,0.975,0.09989432286622262,0.10460918570437226,0.09899799976636436,0.005611185938007898,-0.013351845683651614
NG,phi21,extremeCHI,++,100,0.3,B,200,0.03307856633100126,0.945,0.09645605562264362,0.09098418535758078,0.0963993192443462,-0.005415133886765414,0.0033078566331001267
NG,phi22,extremeCHI,++,100,0.3,B,200,-0.10545337279453668,0.935,0.10043131935985386,0.10116293314007814,0.0969093599388211,0.004253573201257035,-0.02636334319863417
NG,rho,extremeCHI,++,100,0.3,B,200,-0.23206789998208754,0.83,0.133753829362536,0.09324951447889064,0.11420635249824651,-0.02095683801935587,-0.06962036999462626
NG,sigma[1],extremeCHI,++,100,0.5,B,200,-0.005223631734722784,0.52,0.19119995681405408,0.07185858737570172,0.19112858801653962,-0.1192700006408379,-0.005223631734722784
NG,sigma[2],extremeCHI,++,100,0.5,B,200,1.3794167710829122e-4,0.515,0.19547132179726215,0.07238188721243734,0.1954712731253944,-0.12308938591295705,1.3794167710829122e-4
NG,mu[1],extremeCHI,++,100,0.5,B,200,0.004815162405528057,0.895,0.12246560346398645,0.10266783840106128,0.12237090439645676,-0.01970306599539548,0.004815162405528057
NG,mu[2],extremeCHI,++,100,0.5,B,200,0.007960631950205969,0.91,0.11982703585822285,0.10331688125057584,0.11956231371766433,-0.016245432467088497,0.007960631950205969
NG,phi11,extremeCHI,++,100,0.5,B,200,-0.10328604005816278,0.935,0.10446398996065509,0.0926549844814346,0.08766785820386902,0.004987126277565576,-0.05680732203198953
NG,phi12,extremeCHI,++,100,0.5,B,200,0.20720039223379116,0.93,0.10826092822593897,0.10898015627024114,0.10625962805752494,0.0027205282127162056,0.020720039223379116
NG,phi21,extremeCHI,++,100,0.5,B,200,-0.3786256472885738,0.955,0.105237446822945,0.09544161065555834,0.09819035800915109,-0.002748747353592748,-0.037862564728857385
NG,phi22,extremeCHI,++,100,0.5,B,200,-0.054774277842951406,0.965,0.10291141420676385,0.10720972566360709,0.1019963005675209,0.005213425096086188,-0.013693569460737852
NG,rho,extremeCHI,++,100,0.5,B,200,-0.2006165532344145,0.705,0.1488901897195044,0.08306348815870718,0.11002971524454588,-0.026966227085838707,-0.10030827661720725
NG,sigma[1],extremeCHI,+-,100,0.3,A,200,0.003609077023068077,0.595,0.18741532802717126,0.0730090272792655,0.1873805746137357,-0.11437154733447019,0.003609077023068077
NG,sigma[2],extremeCHI,+-,100,0.3,A,200,-0.00809840307673095,0.525,0.1822027241992884,0.07226113365499465,0.1820226595049329,-0.10976152584993826,-0.00809840307673095
NG,mu[1],extremeCHI,+-,100,0.3,A,200,0.001946479407931041,0.93,0.10161813594740099,0.1030113573450455,0.10159949198366579,0.001411865361379716,0.001946479407931041
NG,mu[2],extremeCHI,+-,100,0.3,A,200,8.6422090001448e-4,0.915,0.11084875114390004,0.10175236841967823,0.11084538218797506,-0.009093013768296826,8.6422090001448e-4
NG,phi11,extremeCHI,+-,100,0.3,A,200,-0.0951650034512873,0.94,0.09566926390395278,0.09538058429326003,0.08777008371206443,0.007610500581195598,-0.03806600138051492
NG,phi12,extremeCHI,+-,100,0.3,A,200,-0.05703451724499073,0.97,0.09080412605512496,0.09843548111160064,0.0906248307422493,0.0078106503693513435,-0.005703451724499073
NG,phi21,extremeCHI,+-,100,0.3,A,200,0.04027886230136783,0.95,0.09079027738852224,0.09683594213857195,0.09070088533637304,0.006135056802198918,0.004027886230136784
NG,phi22,extremeCHI,+-,100,0.3,A,200,-0.08100831478936639,0.95,0.09583619191500564,0.0946225676030467,0.09019201821872987,0.004430549384316834,-0.03240332591574656
NG,rho,extremeCHI,+-,100,0.3,A,200,-0.40825308876671085,0.825,0.13867188456726726,0.09595680193631485,0.06503490574727624,0.03092189618903861,-0.12247592663001325
NG,sigma[1],extremeCHI,+-,100,0.5,A,200,-0.011819721571203885,0.62,0.1616723287566761,0.07185930406280583,0.1612396851509763,-0.08938038108817048,-0.011819721571203885
NG,sigma[2],extremeCHI,+-,100,0.5,A,200,-0.019112511822524745,0.605,0.1696476758069318,0.07138421004692169,0.1685676297470178,-0.09718341970009611,-0.019112511822524745
NG,mu[1],extremeCHI,+-,100,0.5,A,200,0.006877900226845931,0.96,0.10212093938477529,0.10143910587904562,0.10188906098938444,-4.499551103388233e-4,0.006877900226845931
NG,mu[2],extremeCHI,+-,100,0.5,A,200,0.007471851559187374,0.91,0.10638475232487794,0.10052889166679604,0.10612203805762067,-0.00559314639082463,0.007471851559187374
NG,phi11,extremeCHI,+-,100,0.5,A,200,-0.11701753420659008,0.955,0.09959999768881136,0.0981258994416972,0.0879162272264043,0.010209672215292898,-0.04680701368263604
NG,phi12,extremeCHI,+-,100,0.5,A,200,-0.0010360655467918543,0.975,0.0912084340036049,0.10076069220001914,0.09120837515859921,0.009552317041419928,-1.0360655467918593e-4
NG,phi21,extremeCHI,+-,100,0.5,A,200,-0.041243375256573775,0.955,0.0976630239518707,0.09935633062741425,0.09757589911140006,0.0017804315160141887,-0.004124337525657378
NG,phi22,extremeCHI,+-,100,0.5,A,200,-0.10344612769107274,0.965,0.10206326669806938,0.0976528825256899,0.09329916503161645,0.004353717494073456,-0.041378451076429096
NG,rho,extremeCHI,+-,100,0.5,A,200,-0.43849890838111927,0.135,0.2248633171439018,0.091597933442899293,0.04993183587753055,0.041666097565368744,-0.21924945419055963
NG,sigma[1],extremeCHI,+-,100,0.3,B,200,0.002082370648806882,0.605,0.1799997654402637,0.07285823931968695,0.1799877198339679,-0.10712948051428096,0.002082370648806882
NG,sigma[2],extremeCHI,+-,100,0.3,B,200,-6.281428796431685e-4,0.59,0.18811018994584427,0.07271959694825543,0.18810914118666422,-0.11538954423840879,-6.281428796431685e-4
NG,mu[1],extremeCHI,+-,100,0.3,B,200,-7.377609702001863e-4,0.95,0.10802482600923062,0.10303501160625624,0.10802230669206891,-0.004987295085812679,-7.377609702001863e-4
NG,mu[2],extremeCHI,+-,100,0.3,B,200,0.005764940120225548,0.925,0.10634554562314996,0.10293015769515883,0.10618917336195666,-0.0032590156667978293,0.005764940120225548
NG,phi11,extremeCHI,+-,100,0.3,B,200,-0.08126387147818948,0.95,0.09715795187429899,0.08743202948209396,0.08626710281505012,0.0011649266670438335,-0.04469512931300421
NG,phi12,extremeCHI,+-,100,0.3,B,200,-0.008104413787032447,0.96,0.09912049231827828,0.10281484093546128,0.09911717904677045,0.003697661888690834,-8.104413787032452e-4
NG,phi21,extremeCHI,+-,100,0.3,B,200,-0.058637679731496896,0.925,0.0959633273162336,0.08955338210685138,0.09578400918086301,-0.006230627074011633,-0.00586376797314969
NG,phi22,extremeCHI,+-,100,0.3,B,200,-0.1401805509413857,0.94,0.09441979785792226,0.09986275358721136,0.08767517635363785,0.012187577233573513,-0.03504513773534643
NG,rho,extremeCHI,+-,100,0.3,B,200,-0.4232870012615804,0.84,0.14347462336186578,0.09632898138706662,0.06677947184200649,0.029549509545060137,-0.12698610037847413
NG,sigma[1],extremeCHI,+-,100,0.5,B,200,-0.0232659765829509,0.605,0.16874601641132814,0.0710702540701482,0.16713441413525165,-0.09606416006510345,-0.0232659765829509
NG,sigma[2],extremeCHI,+-,100,0.5,B,200,0.010539033386833886,0.595,0.175340995552441,0.07346717143077806,0.1750239797758934,-0.10155680834511534,0.010539033386833886
NG,mu[1],extremeCHI,+-,100,0.5,B,200,-0.007109325839717076,0.935,0.1033171341029544,0.10044509786148362,0.1030722449806571,-0.002627147119173487,-0.007109325839717076
NG,mu[2],extremeCHI,+-,100,0.5,B,200,-8.644018367212048e-4,0.94,0.10018883214920203,0.10404377605587037,0.10018510316851328,0.003858672887357084,-8.644018367212048e-4
NG,phi11,extremeCHI,+-,100,0.5,B,200,-0.0711552333381741,0.965,0.09105413475154236,0.08867040812898443,0.08221482602213855,0.006455582106845881,-0.03913537833599575
NG,phi12,extremeCHI,+-,100,0.5,B,200,0.03792302402250183,0.96,0.0959339330038179,0.10100589893791634,0.09585894816902026,0.005146950768896083,0.0037923024022501832
NG,phi21,extremeCHI,+-,100,0.5,B,200,-0.07310513247148741,0.955,0.08824287988744461,0.09363613420307189,0.08793953744984812,0.005696596753223773,-0.007310513247148742
NG,phi22,extremeCHI,+-,100,0.5,B,200,-0.11516839195907924,0.975,0.09220094157175081,0.10176920856399348,0.08759011770779224,0.01417909085620124,-0.02879209798976981
NG,rho,extremeCHI,+-,100,0.5,B,200,-0.45261771224385106,0.1,0.2313928074172956,0.09246103782995932,0.04823829355650185,0.044222744273457466,-0.22630885612192553
NG,sigma[1],extremeCHI,--,100,0.3,A,200,-0.024225803790992567,0.6,0.16959398480168336,0.07075967055594856,0.16785478876574816,-0.0970951182097996,-0.024225803790992567
NG,sigma[2],extremeCHI,--,100,0.3,A,200,-0.002439115563866039,0.615,0.17589622068023653,0.07228100521759162,0.1758793085182466,-0.10359830330065498,-0.002439115563866039
NG,mu[1],extremeCHI,--,100,0.3,A,200,0.0074796003933207695,0.96,0.10342764624438539,0.10059933930974471,0.1031568397422583,-0.0025575004325135847,0.0074796003933207695
