Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
SG,alpha[1],Problematic,strongSN,--,200,0.3,B,43,-0.5892675599761293,0.9767441860465116,9.718798762689035,16.478539488112045,8.144256414995048,8.334283073116996
SG,alpha[2],Clean,strongSN,--,200,0.3,B,157,0.12374226068191423,0.8407643312101911,3.3017185183915245,3.441459415164219,3.1082247765110536,0.3332346386531655
SG,alpha[2],Problematic,strongSN,--,200,0.3,B,43,-0.2988283820517015,1,6.074182640657595,7.950763592930596,5.446331260268276,2.5044323326623203
SG,mu[1],Clean,strongSN,--,200,0.3,B,157,6.80528395252143e-4,0.9554140127388535,0.06995008909068677,0.06786208461521057,0.0699467786599088,-0.0020846940446982293
SG,mu[1],Problematic,strongSN,--,200,0.3,B,43,0.00209898785696,0.9534883720930233,0.07315359506938665,0.06782727991844938,0.07312347585797686,-0.005296195939527487
SG,mu[2],Clean,strongSN,--,200,0.3,B,157,0.004963296276260706,0.9171974522292994,0.07444479085959826,0.06760473145382626,0.07427915303908211,-0.0066744215852558575
SG,mu[2],Problematic,strongSN,--,200,0.3,B,43,6.319067933692643e-5,0.9534883720930233,0.0655473087486214,0.06794610494180219,0.06554727828922528,0.002398826652576902
SG,phi11,Clean,strongSN,--,200,0.3,B,157,-0.017505362055683624,0.9426751592356688,0.04168580800458792,0.0409063512890133,0.04055871280666393,3.4763848234937306e-4
SG,phi11,Problematic,strongSN,--,200,0.3,B,43,-0.027450594353382176,0.9069767441860465,0.04137869546363777,0.03705520707845279,0.0385259920227943,-0.0014707849443415105
SG,phi12,Clean,strongSN,--,200,0.3,B,157,0.060796256621121675,0.9490445859872612,0.048154234531102486,0.04829917741169179,0.047768906781346904,5.302706303448868e-4
SG,phi12,Problematic,strongSN,--,200,0.3,B,43,0.010114174462468373,0.9069767441860465,0.045750459129887185,0.04348929598657759,0.0457392779276729,-0.002249981941095311
SG,phi21,Clean,strongSN,--,200,0.3,B,157,-0.006983931421408602,0.9745222929936306,0.03475897159382153,0.04159631023289699,0.03475195466846581,0.006844355564431179
SG,phi21,Problematic,strongSN,--,200,0.3,B,43,0.047521029945390654,0.9534883720930233,0.04046925536909579,0.03819933621044365,0.040189279008939455,-0.0019899427984958057
SG,phi22,Clean,strongSN,--,200,0.3,B,157,-0.033541910444722975,0.9554140127388535,0.05122153833134614,0.04981571069150888,0.05053048341607221,-7.147727245633353e-4
SG,phi22,Problematic,strongSN,--,200,0.3,B,43,-0.027693032982382532,0.9767441860465116,0.04124535647838397,0.04656337855659044,0.040660151577358424,0.005903226979232019
SG,rho,Clean,strongSN,--,200,0.3,B,157,-0.07366670467355713,0.9681528662420382,0.06364508304014906,0.06374779467165778,0.0596848899740627,0.004062904697595078
SG,rho,Problematic,strongSN,--,200,0.3,B,43,-0.09832846832772832,0.8837209302325582,0.07838675880700635,0.06424886846745531,0.07262451421343107,-0.008375645745975754
NG,sigma[1],Clean,extremeCHI,--,200,0.3,B,200,0.004907829352539138,0.625,0.12657056438807407,0.050992136625635655,0.12647537697339337,-0.07548324034775772
NG,sigma[2],Clean,extremeCHI,--,200,0.3,B,200,-0.0023195267952266308,0.565,0.13283431887722458,0.05059883829140144,0.1328140657725017,-0.08221522748110027
NG,mu[1],Clean,extremeCHI,--,200,0.3,B,200,-0.012642770753024973,0.965,0.07318492625758809,0.0719326267499005,0.07208462928402326,-1.5200253412275821e-4
NG,mu[2],Clean,extremeCHI,--,200,0.3,B,200,-0.005736266498125047,0.925,0.07696927355874854,0.07147276878331063,0.0767552233976552,-0.005282454614344567
NG,phi11,Clean,extremeCHI,--,200,0.3,B,200,-0.047182809696216264,0.945,0.06160225310025087,0.061748661392885464,0.0558695514923065,0.005879109900578966
NG,phi12,Clean,extremeCHI,--,200,0.3,B,200,0.0755434846020782,0.97,0.07090433301928585,0.07297583902834268,0.07050075361477738,0.002475085413565295
NG,phi21,Clean,extremeCHI,--,200,0.3,B,200,-0.05274440229771436,0.945,0.06327707828429203,0.06181904121292305,0.06305687049369792,-0.0012378292807748645
NG,phi22,Clean,extremeCHI,--,200,0.3,B,200,-0.03828633401676214,0.965,0.06931443293660713,0.0714967497751579,0.06865038530515116,0.002846364470006732
NG,rho,Clean,extremeCHI,--,200,0.3,B,200,-0.20469460947546103,0.765,0.1066657263161965,0.06672147341229002,0.0872157536641959,-0.020494280251905875
SG,omega[1],Problematic,extremeCHI,--,200,0.3,B,200,NA,NA,NA,0.07186166751711129,0.1445629140436956,-0.0727012465265843
SG,omega[2],Problematic,extremeCHI,--,200,0.3,B,200,NA,NA,NA,0.07109919778238857,0.15568611591335943,-0.08458691813097086
SG,alpha[1],Problematic,extremeCHI,--,200,0.3,B,200,NA,NA,NA,362.0673542861917,98.8142523024103,263.2531019837814
SG,alpha[2],Problematic,extremeCHI,--,200,0.3,B,200,NA,NA,NA,362.57171430928213,134.2839359242692,228.28777838501293
SG,mu[1],Problematic,extremeCHI,--,200,0.3,B,200,-0.3325203485154696,0.015,0.3516517997975336,0.0575434435925858,0.11440806843922889,-0.05686462484664309
SG,mu[2],Problematic,extremeCHI,--,200,0.3,B,200,-0.32373312874790144,0.025,0.3462659864145422,0.0569148314898886,0.12286982826849965,-0.06595499677861105
SG,phi11,Problematic,extremeCHI,--,200,0.3,B,200,-0.0039719026994123165,1,0.00360747480195825,0.0077973187987772,0.0028708241156591373,0.004926494683118062
SG,phi12,Problematic,extremeCHI,--,200,0.3,B,200,-0.03525794089837713,1,0.005080944110609404,0.010218298902262972,0.0036585200684432304,0.006559778833819741
SG,phi21,Problematic,extremeCHI,--,200,0.3,B,200,-0.01676582505098983,1,0.003298219069051728,0.0077018446230008985,0.002840302823829261,0.004861541799171637
SG,phi22,Problematic,extremeCHI,--,200,0.3,B,200,-0.017757291239060256,1,0.0059467378148922315,0.010473107891980934,0.0039567794517472,0.006516328440233734
SG,rho,Problematic,extremeCHI,--,200,0.3,B,200,-0.031201804930522724,0.9,0.05232364714816717,0.041657311435880036,0.05147955238833072,-0.009822240952450684
NG,sigma[1],Clean,moderateSN,+-,200,0.3,B,200,-0.0012290630938296028,0.935,0.053427647399293954,0.05061999684221974,0.053413508689606495,-0.0027935118473867565
NG,sigma[2],Clean,moderateSN,+-,200,0.3,B,200,0.0034492893015439824,0.89,0.05908528082344288,0.05077705365691429,0.0589845133344284,-0.008207459677514108
NG,mu[1],Clean,moderateSN,+-,200,0.3,B,200,8.809509649701843e-4,0.93,0.0779593618560948,0.07173389365114484,0.07795438426674184,-0.006220490615596999
NG,mu[2],Clean,moderateSN,+-,200,0.3,B,200,0.0016982006972524727,0.935,0.0785625773453392,0.072116321221771,0.07854422113392083,-0.006427899912149829
NG,phi11,Clean,moderateSN,+-,200,0.3,B,200,-0.041484493319416525,0.94,0.06933621618815362,0.06225407887239991,0.0654745714879818,-0.0032204926155818964
NG,phi12,Clean,moderateSN,+-,200,0.3,B,200,0.05527705541494764,0.95,0.07119395512731712,0.07227991518567023,0.0709790371737809,0.0013008780118893282
NG,phi21,Clean,moderateSN,+-,200,0.3,B,200,-0.06716504384608399,0.97,0.06233928076711444,0.06267463611105369,0.061976402730496226,6.9823338055746e-4
NG,phi22,Clean,moderateSN,+-,200,0.3,B,200,-0.038182649607948045,0.915,0.07600837824128366,0.072279367833519,0.0754065905089027,-0.0031272226753836924
NG,rho,Clean,moderateSN,+-,200,0.3,B,200,-0.05766420628670216,0.975,0.06020025278941119,0.06465299924914122,0.057661130530958456,0.0069918687181827685
SG,omega[1],Clean,moderateSN,+-,200,0.3,B,192,-0.06035736475051101,0.8958333333333334,0.16880500830026757,0.12716031911465692,0.13930694871943367,-0.012146629604776749
SG,omega[1],Problematic,moderateSN,+-,200,0.3,B,8,-0.02271608573177969,1,0.1345631201337664,0.1322429187649297,0.1296913576787475,0.0025515610861821802
SG,omega[2],Clean,moderateSN,+-,200,0.3,B,192,-0.04863906188852048,0.890625,0.16441521876435478,0.1207426927707048,0.14536227996428575,-0.02461958719358094
SG,omega[2],Problematic,moderateSN,+-,200,0.3,B,8,-0.04299802911208544,1,0.11184107784372613,0.12518353357123133,0.08885889674717554,0.03632463682405579
SG,alpha[1],Clean,moderateSN,+-,200,0.3,B,192,-0.1573175286735049,0.8489583333333334,1.3338425061769548,1.137629270454325,1.1760760834390753,-0.03844681298475039
SG,alpha[1],Problematic,moderateSN,+-,200,0.3,B,8,0.18811069029345956,1,2.7190246774589775,2.6214292168924516,2.6128385116168173,0.008590705275634214
SG,alpha[2],Clean,moderateSN,+-,200,0.3,B,192,0.09488228036307382,0.8802083333333334,1.385943412815959,1.1479432972493606,1.3329654119659655,-0.1850221147166049
SG,alpha[2],Problematic,moderateSN,+-,200,0.3,B,8,0.15302067554833912,1,0.9228023314769624,1.0382044975641898,0.6905931571156759,0.34761134044851383
SG,mu[1],Clean,moderateSN,+-,200,0.3,B,192,-5.306552803516119e-4,0.9270833333333334,0.07549260210220839,0.06980189193873347,0.0754907370286964,-0.005688845089962924
SG,mu[1],Problematic,moderateSN,+-,200,0.3,B,8,-0.005512288486794133,1,0.05510692023799856,0.07045445697243177,0.05483053286040081,0.015623924112030965
SG,mu[2],Clean,moderateSN,+-,200,0.3,B,192,7.209627867689507e-4,0.921875,0.07786216290240627,0.06981664425247923,0.0778588249622414,-0.008042180709762176
SG,mu[2],Problematic,moderateSN,+-,200,0.3,B,8,0.0028978565014479247,1,0.04252318190427524,0.06996133085666044,0.04242432588693776,0.02753700496972268
SG,phi11,Clean,moderateSN,+-,200,0.3,B,192,-0.032536616353854964,0.9270833333333334,0.05719276910073995,0.0532069539889325,0.05432105335662938,-0.0011140993676968802
SG,phi11,Problematic,moderateSN,+-,200,0.3,B,8,0.015463790055271006,0.75,0.06048655670785181,0.04904152760750194,0.059885616632902254,-0.010844089025400315
SG,phi12,Clean,moderateSN,+-,200,0.3,B,192,0.06863370120708125,0.953125,0.059543941372249026,0.061353295596212484,0.05914706336520859,0.002206232231003892
SG,phi12,Problematic,moderateSN,+-,200,0.3,B,8,-0.16126366138997414,0.75,0.0925458040756291,0.05988156701612715,0.09112994111243419,-0.03124837409630704
SG,phi21,Clean,moderateSN,+-,200,0.3,B,192,-0.020264213930588082,0.9739583333333334,0.04981368903627952,0.052693367890317755,0.0497724545480822,0.0029209133422355565
SG,phi21,Problematic,moderateSN,+-,200,0.3,B,8,-0.4627088407922018,0.75,0.07431178587888469,0.05103747813390227,0.0581484892928146,-0.007111011158912328
SG,phi22,Clean,moderateSN,+-,200,0.3,B,192,-0.04827596532044377,0.9375,0.061958927469449615,0.0613690599697891,0.060772100024914594,5.969599448745061e-4
SG,phi22,Problematic,moderateSN,+-,200,0.3,B,8,-0.04466451204911678,0.875,0.08880235378339754,0.061316662254650614,0.08809753471400374,-0.026780872459353122
SG,rho,Clean,moderateSN,+-,200,0.3,B,192,-0.026498271969016652,0.96875,0.060874565015030996,0.06374226807532499,0.060353280012011595,0.0033889880633133918
SG,rho,Problematic,moderateSN,+-,200,0.3,B,8,-0.11140783481056485,1,0.058408158386322545,0.06524251989710565,0.04790051624915656,0.017342003647949092
NG,sigma[1],Clean,strongSN,+-,200,0.3,B,200,-4.630060034575929e-4,0.9,0.05722990921434558,0.05062606937631104,0.057228036259538026,-0.006601966883226985
NG,sigma[2],Clean,strongSN,+-,200,0.3,B,200,-0.0016423631884624115,0.885,0.06357464507974117,0.05062132377307232,0.06355342744630098,-0.01293210367322866
NG,mu[1],Clean,strongSN,+-,200,0.3,B,200,2.799225716072348e-4,0.94,0.07344563586179756,0.07167607806055565,0.07344510242689889,-0.0017690243663432415
NG,mu[2],Clean,strongSN,+-,200,0.3,B,200,9.522538800095668e-4,0.94,0.07837416624774805,0.07163803380535357,0.07836838104476611,-0.006730347239412543
NG,phi11,Clean,strongSN,+-,200,0.3,B,200,-0.04167439589926206,0.935,0.06547122465792025,0.062047315308388765,0.06132791198103369,7.19403327355074e-4
NG,phi12,Clean,strongSN,+-,200,0.3,B,200,-0.003188165395104817,0.96,0.07122193825850043,0.07264883419021219,0.07122122468275718,0.001427609507455005
NG,phi21,Clean,strongSN,+-,200,0.3,B,200,-0.08964508706914745,0.955,0.06203124222940369,0.06209583676999876,0.061380066765739226,7.157700042595347e-4
NG,phi22,Clean,strongSN,+-,200,0.3,B,200,-0.10711648302620741,0.96,0.07005435785295469,0.07224826507717984,0.06473400764432748,0.0075142574328523615
NG,rho,Clean,strongSN,+-,200,0.3,B,200,-0.09899184483501257,0.965,0.061798732861333874,0.06509617695944345,0.05419537528535972,0.010900801674083728
SG,omega[1],Clean,strongSN,+-,200,0.3,B,161,-0.03363214698976875,0.9130434782608695,0.1080886949566253,0.09753349388184385,0.09292740949439927,0.004606084387444573
SG,omega[1],Problematic,strongSN,+-,200,0.3,B,39,-0.008799878035895454,1,0.08139666087907087,0.09653325684476015,0.08010474363587848,0.016428513208881668
SG,omega[2],Clean,strongSN,+-,200,0.3,B,161,-0.03478482421895342,0.8881987577639752,0.11412775417134668,0.09742496830721573,0.09881799559749782,-0.001393027290282095
SG,omega[2],Problematic,strongSN,+-,200,0.3,B,39,-0.0031718439296372484,0.9230769230769231,0.10419335550715902,0.09708035398431684,0.10406319397761148,-0.006982839993294632
SG,alpha[1],Clean,strongSN,+-,200,0.3,B,161,-0.1491365241616138,0.9006211180124224,2.804021370216127,2.9652292772790214,2.461901280447514,0.5033279968315072
SG,alpha[1],Problematic,strongSN,+-,200,0.3,B,39,0.31500544335091923,1,6.7919036823022925,9.757831004302135,6.171908363956321,3.5859226403458138
SG,alpha[2],Clean,strongSN,+-,200,0.3,B,161,0.08585645932016996,0.8819875776397516,2.9433556420740628,3.6099877382146235,2.8401170003298355,0.769870737884788
SG,alpha[2],Problematic,strongSN,+-,200,0.3,B,39,-0.4243392554577169,0.9487179487179487,8.89016142261346,12.086009364986415,8.028063403997841,4.057945960988574
SG,mu[1],Clean,strongSN,+-,200,0.3,B,161,-6.266734865173105e-4,0.9440993788819876,0.07095137697311467,0.06757936429676702,0.07094860939244915,-0.0033692450956821357
SG,mu[1],Problematic,strongSN,+-,200,0.3,B,39,1.1204984537732867e-4,1,0.061745338687401015,0.06820261702304155,0.06174523701836451,0.006457380004677035
SG,mu[2],Clean,strongSN,+-,200,0.3,B,161,0.005764840483296181,0.9254658385093167,0.07406283606436789,0.0672620446329196,0.07383813581137855,-0.006576091178458948
SG,mu[2],Problematic,strongSN,+-,200,0.3,B,39,-0.0034452257784990618,0.9743589743589743,0.06706191861166448,0.0685048548723575,0.06697336296777008,0.0015314919045874148
SG,phi11,Clean,strongSN,+-,200,0.3,B,161,-0.020971183001156316,0.9565217391304348,0.04352460448185016,0.04251372944134573,0.04196849489879194,5.452345425537922e-4
SG,phi11,Problematic,strongSN,+-,200,0.3,B,39,-0.009551278347351927,0.9487179487179487,0.039880538993643334,0.03896664634537056,0.03953303995024613,-5.663936048755716e-4
SG,phi12,Clean,strongSN,+-,200,0.3,B,161,0.03002032580820345,0.9503105590062112,0.047560836627130815,0.04957130478819359,0.047465998157168475,0.0021053066310251153
SG,phi12,Problematic,strongSN,+-,200,0.3,B,39,0.0326099596565423,0.9487179487179487,0.049501802507950554,0.04610571193534606,0.049394274535092896,-0.0032885625997468373
SG,phi21,Clean,strongSN,+-,200,0.3,B,161,-0.025226577869239854,0.9565217391304348,0.040468783949633345,0.04135378578508028,0.040390081357335406,9.63704427744877e-4
SG,phi21,Problematic,strongSN,+-,200,0.3,B,39,-0.09439128107028272,0.9487179487179487,0.03796314081500729,0.03917003510414969,0.036770952137783725,0.0023990829663659632
SG,phi22,Clean,strongSN,+-,200,0.3,B,161,-0.04765234716405508,0.9627329192546584,0.046333905738522356,0.04870826902449044,0.04477621225713546,0.003932056767354981
SG,phi22,Problematic,strongSN,+-,200,0.3,B,39,-0.027493402002647545,0.9743589743589743,0.0359117491394947,0.04502122351520526,0.035247847865551296,0.009773375649653963
SG,rho,Clean,strongSN,+-,200,0.3,B,161,-0.05024223696915655,0.968944099378882,0.05874729861076413,0.06353253294259087,0.05678080380068998,0.006751729141900892
SG,rho,Problematic,strongSN,+-,200,0.3,B,39,-0.014402401405559748,1,0.058048384213308116,0.06358639398199585,0.05788735859247355,0.005699035389522301
NG,sigma[1],Clean,extremeCHI,+-,200,0.3,B,200,-0.0025124231877321785,0.465,0.14574032823958527,0.05063826584192784,0.1457186707498658,-0.09508040490793795
NG,sigma[2],Clean,extremeCHI,+-,200,0.3,B,200,-0.007819147926721412,0.61,0.11677173587525415,0.050439294018356826,0.11650965292635698,-0.06607035890800016
NG,mu[1],Clean,extremeCHI,+-,200,0.3,B,200,0.003235871072048508,0.925,0.0777728443103664,0.07152501153397123,0.07770549820012462,-0.006180486666153395
NG,mu[2],Clean,extremeCHI,+-,200,0.3,B,200,0.0010203252233364274,0.945,0.0681053425664498,0.07127198590276168,0.06809769909866341,0.0031742868040982725
NG,phi11,Clean,extremeCHI,+-,200,0.3,B,200,-0.03489512156822734,0.935,0.06862558022479812,0.06047926304324269,0.06588721601827352,-0.0054079529750308275
NG,phi12,Clean,extremeCHI,+-,200,0.3,B,200,-0.012420439510914047,0.93,0.07664082077859545,0.0714712982445413,0.07663075581279585,-0.005159457568254547
NG,phi21,Clean,extremeCHI,+-,200,0.3,B,200,0.008623876458401566,0.955,0.06257145675670382,0.061336695461420974,0.06256551356941265,-0.0012288181079916707
NG,phi22,Clean,extremeCHI,+-,200,0.3,B,200,-0.07333332932766842,0.98,0.07030793572733356,0.0701871442833641,0.06787558288402648,0.002311561399337622
NG,rho,Clean,extremeCHI,+-,200,0.3,B,200,-0.389161598145491,0.66,0.12595863171538987,0.06894409626854917,0.04727969385697717,0.021664402411571998
SG,omega[1],Problematic,extremeCHI,+-,200,0.3,B,200,NA,NA,NA,0.06210333709513985,0.15405899222447017,-0.09195565512933032
SG,omega[2],Problematic,extremeCHI,+-,200,0.3,B,200,NA,NA,NA,0.06196144317813878,0.12546538994832976,-0.06350394677019097
SG,alpha[1],Problematic,extremeCHI,+-,200,0.3,B,200,NA,NA,NA,163.39237231121922,26.708068797632496,136.6843035135867
SG,alpha[2],Problematic,extremeCHI,+-,200,0.3,B,200,NA,NA,NA,168.69763884736798,20.108818325708157,148.58882052165984
SG,mu[1],Problematic,extremeCHI,+-,200,0.3,B,200,0.21279116160641592,0.125,0.24220877343091424,0.051120918717851696,0.11569361032096857,-0.06457269160311688
SG,mu[2],Problematic,extremeCHI,+-,200,0.3,B,200,-0.2073244476292261,0.08,0.22796236206287296,0.05094623444322142,0.09478086269137172,-0.0438346282481503
SG,phi11,Problematic,extremeCHI,+-,200,0.3,B,200,-0.012036843393052783,1,0.008528347062656387,0.01488904160220619,0.005376319369539364,0.009512722232666826
SG,phi12,Problematic,extremeCHI,+-,200,0.3,B,200,0.08635894817136346,1,0.010834336448609167,0.018729681822337654,0.006542489357195682,0.012187192465141973
SG,phi21,Problematic,extremeCHI,+-,200,0.3,B,200,0.0597498580446134,1,0.007787722182023875,0.014410176185704393,0.004994813452059267,0.009415362733645127
SG,phi22,Problematic,extremeCHI,+-,200,0.3,B,200,-0.03793968510193129,1,0.011557628399073993,0.018815538180300906,0.006604168578176591,0.012211369602124315
SG,rho,Problematic,extremeCHI,+-,200,0.3,B,200,-0.70287841603629575,0.005,0.21536109032903258,0.047832463300502205,0.04378325172982757,0.0040492115706746365
NG,sigma[1],Clean,moderateSN,++,50,0.5,B,200,0.010327494740968628,0.905,0.12350542787127304,0.10475448183801488,0.12307287908406747,-0.018318397246052595
NG,sigma[2],Clean,moderateSN,++,50,0.5,B,200,0.00895893280926692,0.94,0.10913219707292247,0.10458490353606342,0.10876384491586454,-0.004178941379801113
NG,mu[1],Clean,moderateSN,++,50,0.5,B,200,-0.0010113865532675671,0.905,0.17566056313675865,0.15058428620754735,0.17565765152353324,-0.02507336531598589
NG,mu[2],Clean,moderateSN,++,50,0.5,B,200,0.005018648171933599,0.915,0.15998903044487758,0.1503087958808835,0.15991029683300045,-0.009601500952116954
NG,phi11,Clean,moderateSN,++,50,0.5,B,200,-0.1662300618003235,0.95,0.14941191948532817,0.135864735857035,0.11817406892729482,0.017690666929740195
NG,phi12,Clean,moderateSN,++,50,0.5,B,200,0.12407606163594888,0.97,0.1440207989875212,0.15615421756023024,0.14348533670829614,0.0126688808519341
NG,phi21,Clean,moderateSN,++,50,0.5,B,200,-0.2918090155281777,0.94,0.13443102965437137,0.13705364178385873,0.13122567095846466,0.005827970825394074
NG,phi22,Clean,moderateSN,++,50,0.5,B,200,-0.21426518428331484,0.97,0.143559610482014,0.15481409885574063,0.13319164270704037,0.02162245614870026
NG,rho,Clean,moderateSN,++,50,0.5,B,200,-0.10576354211675149,0.945,0.11610186563869676,0.11218634495924353,0.10335938029281876,0.00882696466642477
SG,omega[1],Clean,moderateSN,++,50,0.5,B,147,-0.2878294397260837,0.43537414965986393,0.48869642035067207,0.18410177449833132,0.17927018281563897,0.004831591682692343
SG,omega[1],Problematic,moderateSN,++,50,0.5,B,53,-0.19404552733877461,0.7547169811320755,0.3776178845176017,0.21804650803685505,0.22058028145096187,-0.0025337734141068213
SG,omega[2],Clean,moderateSN,++,50,0.5,B,147,-0.28058787038973243,0.4897959183673469,0.47121414415686236,0.19134328092536934,0.16008026493851588,0.031263015986853465
SG,omega[2],Problematic,moderateSN,++,50,0.5,B,53,-0.20636776815091032,0.6792452830188679,0.3948179508987052,0.21408140695091343,0.22278269689205046,-0.00870128994113703
SG,alpha[1],Clean,moderateSN,++,50,0.5,B,147,-0.8241668648092416,0.3129251700680272,3.4051054465365844,1.3643075497163124,0.8524827067109311,0.5118248430053813
SG,alpha[1],Problematic,moderateSN,++,50,0.5,B,53,-0.31357069178607305,0.7547169811320755,3.6178266827668093,5.4823178924103715,3.393441416406706,2.0888764760036653
SG,alpha[2],Clean,moderateSN,++,50,0.5,B,147,-0.7965958675923572,0.43537414965986393,3.3181222886751285,1.5163061169504566,0.9256867193382151,0.5906193976122415
SG,alpha[2],Problematic,moderateSN,++,50,0.5,B,53,-0.4158994945332756,0.6226415094339622,3.096306210985969,4.018275091443954,2.6114275634874002,1.4068475279565535
SG,mu[1],Clean,moderateSN,++,50,0.5,B,147,-0.001474805983953133,0.8843537414965986,0.1810261388939617,0.14695536165299602,0.1810201312290034,-0.034064769576007375
SG,mu[1],Problematic,moderateSN,++,50,0.5,B,53,0.0016042477482469237,0.9433962264150944,0.1529758398316579,0.14599208296337254,0.15296742777912983,-0.0069753448157572895
SG,mu[2],Clean,moderateSN,++,50,0.5,B,147,0.004043136444895152,0.8843537414965986,0.1668020061307321,0.14699776816584925,0.16675299786488024,-0.019755229699030985
SG,mu[2],Problematic,moderateSN,++,50,0.5,B,53,0.010400743747767994,0.9622641509433962,0.13527648015464844,0.14549220825115963,0.1348760564834406,0.010616151767719045
SG,phi11,Clean,moderateSN,++,50,0.5,B,147,-0.15896412731066722,0.9523809523809523,0.14779336607800125,0.1342900182920676,0.11915883072917584,0.015131187562891765
SG,phi11,Problematic,moderateSN,++,50,0.5,B,53,-0.15263641257683602,1,0.12985300078657638,0.12526433424229008,0.09906661795917918,0.026197716283110906
SG,phi12,Clean,moderateSN,++,50,0.5,B,147,0.07905060403028079,0.9659863945578231,0.13552643759913366,0.1526077586564684,0.13529569582339399,0.017312062833074404
SG,phi12,Problematic,moderateSN,++,50,0.5,B,53,0.1717612067006057,0.9433962264150944,0.1389701721463042,0.14567814441453575,0.13790463960687088,0.007773504807664866
SG,phi21,Clean,moderateSN,++,50,0.5,B,147,-0.2512306286012159,0.9455782312925171,0.13510710478053511,0.1351512442221079,0.13275074943180123,0.0024004947903066565
SG,phi21,Problematic,moderateSN,++,50,0.5,B,53,-0.36433088122491586,0.9622641509433962,0.10805887079558593,0.12716398099908016,0.10173175338838851,0.02543222761069165
SG,phi22,Clean,moderateSN,++,50,0.5,B,147,-0.21099088266248675,0.9659863945578231,0.13867531845892905,0.15193075582564902,0.12825179107625334,0.02367896474939568
SG,phi22,Problematic,moderateSN,++,50,0.5,B,53,-0.20312274562880137,1,0.13983580800095508,0.1466162181970219,0.13028958165292245,0.016326636544099438
SG,rho,Clean,moderateSN,++,50,0.5,B,147,-0.10925432770513846,0.9319727891156463,0.12165756651714392,0.11155348417062567,0.10870343352579923,0.002850050644826449
SG,rho,Problematic,moderateSN,++,50,0.5,B,53,-0.09767804250680187,0.9811320754716981,0.09408505212748539,0.11007402289098256,0.08041608692818554,0.02965793596279702
NG,sigma[1],Clean,strongSN,++,50,0.5,B,200,0.0018775600713253978,0.925,0.11607981388491927,0.10407107871652878,0.11606462837460886,-0.011993549658080083
NG,sigma[2],Clean,strongSN,++,50,0.5,B,200,0.002287999220175341,0.925,0.11240947429920552,0.10397921132455076,0.11238618674815969,-0.008406975423608923
NG,mu[1],Clean,strongSN,++,50,0.5,B,200,-0.004148646709093205,0.92,0.1802919340555677,0.14975609413232777,0.18024419606739162,-0.03048810193506385
NG,mu[2],Clean,strongSN,++,50,0.5,B,200,-0.010333630921851817,0.945,0.1711882983967331,0.15014996617869802,0.17087612349283876,-0.020726157314140736
NG,phi11,Clean,strongSN,++,50,0.5,B,200,-0.17918969063536788,0.935,0.15996840545445257,0.13721069293158736,0.12600370951509912,0.011206983416488236
NG,phi12,Clean,strongSN,++,50,0.5,B,200,-0.03193012273616388,0.925,0.15588860645779432,0.15583867694625017,0.15585590234563979,-1.7225399389614315e-5
NG,phi21,Clean,strongSN,++,50,0.5,B,200,-0.25945783069846595,0.99,0.12833851329596888,0.13814169996580858,0.1256884654051916,0.012453234560616977
NG,phi22,Clean,strongSN,++,50,0.5,B,200,-0.2776784408402918,0.955,0.15153228689460096,0.15508588951144686,0.13469577458030818,0.02039011493113868
NG,rho,Clean,strongSN,++,50,0.5,B,200,-0.12589179558275554,0.915,0.1311328927656239,0.11305762183102397,0.11503760044575878,-0.001979978614734812
SG,omega[1],Clean,strongSN,++,50,0.5,B,54,-0.27817371004283875,0.5370370370370371,0.4927682767975235,0.20881620014780822,0.1852791206280961,0.023537079519712123
SG,omega[1],Problematic,strongSN,++,50,0.5,B,146,-0.23129936867766163,0.6438356164383562,0.43960891011099323,0.22081421513583774,0.22160475836775012,-7.905432319123828e-4
SG,omega[2],Clean,strongSN,++,50,0.5,B,54,-0.30266394258369217,0.4074074074074074,0.5288698648652311,0.19878800274753655,0.18133963870415803,0.017448364043378517
SG,omega[2],Problematic,strongSN,++,50,0.5,B,146,-0.2260512038503686,0.7397260273972602,0.4222619570891305,0.2248063168979632,0.2015564613301856,0.023249855567777616
SG,alpha[1],Clean,strongSN,++,50,0.5,B,54,-0.8183843422740141,0.3148148148148148,7.516060128081984,2.65588811342319,1.4970545691199255,1.1588335443032645
SG,alpha[1],Problematic,strongSN,++,50,0.5,B,146,-0.5925384304083021,0.6301369863013698,6.384933253873432,6.056942060264484,3.5111433385792292,2.545798721685255
SG,alpha[2],Clean,strongSN,++,50,0.5,B,54,-0.8479361030874253,0.2222222222222222,7.775259005993476,2.324918385706983,1.4886256016327504,0.8362927840742327
SG,alpha[2],Problematic,strongSN,++,50,0.5,B,146,-0.5807805890052303,0.6712328767123288,6.259269745410085,6.131279821831863,3.4433507297427304,2.6879290920891328
SG,mu[1],Clean,strongSN,++,50,0.5,B,54,0.03882332228898209,0.9074074074074074,0.18494221035131322,0.14365022376518763,0.18082137820533062,-0.03717115444014299
SG,mu[1],Problematic,strongSN,++,50,0.5,B,146,-0.01234203437434602,0.9246575342465754,0.16548484379977174,0.14041153761931507,0.16502396103274614,-0.02461242341343106
